Longitude,Latitude,Pixel,Scan
23.5620265,0.346834525,8900,2300
23.5630331,0.346815036,9000,2300
23.5640397,0.346795547,9100,2300
23.5650463,0.346776057,9200,2300
23.5660528,0.346756567,9300,2300
23.5670594,0.346737076,9400,2300
23.568066,0.346717586,9500,2300
23.5690726,0.346698094,9600,2300
23.5700791,0.346678603,9700,2300
23.5710857,0.346659111,9800,2300
23.5720922,0.346639618,9900,2300
23.5730988,0.346620125,10000,2300
23.5741053,0.346600632,10100,2300
23.5751119,0.346581139,10200,2300
23.5761184,0.346561644,10300,2300
23.577125,0.34654215,10400,2300
23.5781315,0.346522655,10500,2300
23.579138,0.34650316,10600,2300
23.5801445,0.346483664,10700,2300
23.5811511,0.346464168,10800,2300
23.5821576,0.346444672,10900,2300
23.5831641,0.346425175,11000,2300
23.5841706,0.346405678,11100,2300
23.5851771,0.34638618,11200,2300
23.5861836,0.346366682,11300,2300
23.5871901,0.346347184,11400,2300
23.5881966,0.346327685,11500,2300
23.5892031,0.346308186,11600,2300
23.5902096,0.346288686,11700,2300
23.5912161,0.346269186,11800,2300
23.5922225,0.346249685,11900,2300
23.5932189,0.34623038,11999,2300
23.4723977,0.347547585,0,2400
23.4734048,0.34752813,100,2400
23.4744118,0.347508675,200,2400
23.4754188,0.347489219,300,2400
23.4764258,0.347469763,400,2400
23.4774328,0.347450307,500,2400
23.4784397,0.34743085,600,2400
23.4794467,0.347411393,700,2400
23.4804537,0.347391936,800,2400
23.4814607,0.347372478,900,2400
23.4824676,0.34735302,1000,2400
23.4834746,0.347333561,1100,2400
23.4844815,0.347314103,1200,2400
23.4854885,0.347294643,1300,2400
23.4864954,0.347275184,1400,2400
23.4875024,0.347255724,1500,2400
23.4885093,0.347236263,1600,2400
23.4895162,0.347216802,1700,2400
23.4905232,0.347197341,1800,2400
23.4915301,0.34717788,1900,2400
23.492537,0.347158418,2000,2400
23.4935439,0.347138955,2100,2400
23.4945508,0.347119493,2200,2400
23.4955577,0.34710003,2300,2400
23.4965646,0.347080566,2400,2400
23.4975715,0.347061103,2500,2400
23.4985784,0.347041638,2600,2400
23.4995853,0.347022174,2700,2400
23.5005921,0.347002709,2800,2400
23.501599,0.346983244,2900,2400
23.5026059,0.346963778,3000,2400
23.5036127,0.346944312,3100,2400
23.5046196,0.346924845,3200,2400
23.5056264,0.346905378,3300,2400
23.5066333,0.346885911,3400,2400
23.5076401,0.346866444,3500,2400
23.5086469,0.346846976,3600,2400
23.5096538,0.346827507,3700,2400
23.5106606,0.346808039,3800,2400
23.5116674,0.346788569,3900,2400
23.5126742,0.3467691,4000,2400
23.513681,0.34674963,4100,2400
23.5146878,0.34673016,4200,2400
23.5156946,0.346710689,4300,2400
23.5167014,0.346691218,4400,2400
23.5177082,0.346671747,4500,2400
23.518715,0.346652275,4600,2400
23.5197218,0.346632803,4700,2400
23.5207286,0.34661333,4800,2400
23.5217353,0.346593857,4900,2400
23.5227421,0.346574384,5000,2400
23.5237489,0.34655491,5100,2400
23.5247556,0.346535436,5200,2400
23.5257624,0.346515961,5300,2400
23.5267691,0.346496487,5400,2400
23.5277759,0.346477011,5500,2400
23.5287826,0.346457536,5600,2400
23.5297893,0.34643806,5700,2400
23.5307961,0.346418583,5800,2400
23.5318028,0.346399106,5900,2400
23.5328095,0.346379629,6000,2400
23.5338162,0.346360151,6100,2400
23.534823,0.346340673,6200,2400
23.5358297,0.346321195,6300,2400
23.5368364,0.346301716,6400,2400
23.5378431,0.346282237,6500,2400
23.5388498,0.346262758,6600,2400
23.5398564,0.346243278,6700,2400
23.5408631,0.346223797,6800,2400
23.5418698,0.346204317,6900,2400
23.5428765,0.346184836,7000,2400
23.5438832,0.346165354,7100,2400
23.5448898,0.346145872,7200,2400
23.5458965,0.34612639,7300,2400
23.5469032,0.346106907,7400,2400
23.5479098,0.346087424,7500,2400
23.5489165,0.346067941,7600,2400
23.5499231,0.346048457,7700,2400
23.5509297,0.346028973,7800,2400
23.5519364,0.346009488,7900,2400
23.552943,0.345990003,8000,2400
23.5539496,0.345970518,8100,2400
23.5549563,0.345951032,8200,2400
23.5559629,0.345931546,8300,2400
23.5569695,0.345912059,8400,2400
23.5579761,0.345892572,8500,2400
23.5589827,0.345873085,8600,2400
23.5599893,0.345853597,8700,2400
23.5609959,0.345834109,8800,2400
23.5620025,0.34581462,8900,2400
23.5630091,0.345795132,9000,2400
23.5640157,0.345775642,9100,2400
23.5650223,0.345756152,9200,2400
23.5660289,0.345736662,9300,2400
23.5670354,0.345717172,9400,2400
23.568042,0.345697681,9500,2400
23.5690486,0.34567819,9600,2400
23.5700551,0.345658698,9700,2400
23.5710617,0.345639206,9800,2400
23.5720683,0.345619713,9900,2400
23.5730748,0.34560022,10000,2400
23.5740814,0.345580727,10100,2400
23.5750879,0.345561233,10200,2400
23.5760944,0.345541739,10300,2400
23.577101,0.345522245,10400,2400
23.5781075,0.34550275,10500,2400
23.579114,0.345483255,10600,2400
23.5801206,0.345463759,10700,2400
23.5811271,0.345444263,10800,2400
23.5821336,0.345424766,10900,2400
23.5831401,0.345405269,11000,2400
23.5841466,0.345385772,11100,2400
23.5851531,0.345366274,11200,2400
23.5861596,0.345346776,11300,2400
23.5871661,0.345327278,11400,2400
23.5881726,0.345307779,11500,2400
23.5891791,0.34528828,11600,2400
23.5901856,0.34526878,11700,2400
23.5911921,0.34524928,11800,2400
23.5921985,0.345229779,11900,2400
23.5931949,0.345210473,11999,2400
23.4723723,0.346527775,0,2500
23.4733794,0.34650832,100,2500
23.4743864,0.346488865,200,2500
23.4753934,0.346469409,300,2500
23.4764004,0.346449953,400,2500
23.4774073,0.346430496,500,2500
23.4784143,0.34641104,600,2500
23.4794213,0.346391583,700,2500
23.4804283,0.346372125,800,2500
23.4814353,0.346352667,900,2500
23.4824422,0.346333209,1000,2500
23.4834492,0.34631375,1100,2500
23.4844561,0.346294291,1200,2500
23.4854631,0.346274832,1300,2500
23.48647,0.346255372,1400,2500
23.487477,0.346235912,1500,2500
23.4884839,0.346216451,1600,2500
23.4894908,0.34619699,1700,2500
23.4904977,0.346177529,1800,2500
23.4915047,0.346158067,1900,2500
23.4925116,0.346138605,2000,2500
23.4935185,0.346119143,2100,2500
23.4945254,0.34609968,2200,2500
23.4955323,0.346080217,2300,2500
23.4965392,0.346060754,2400,2500
23.4975461,0.34604129,2500,2500
23.4985529,0.346021825,2600,2500
23.4995598,0.346002361,2700,2500
23.5005667,0.345982896,2800,2500
23.5015736,0.34596343,2900,2500
23.5025804,0.345943964,3000,2500
23.5035873,0.345924498,3100,2500
23.5045941,0.345905032,3200,2500
23.505601,0.345885565,3300,2500
23.5066078,0.345866097,3400,2500
23.5076147,0.34584663,3500,2500
23.5086215,0.345827162,3600,2500
23.5096283,0.345807693,3700,2500
23.5106351,0.345788224,3800,2500
23.511642,0.345768755,3900,2500
23.5126488,0.345749285,4000,2500
23.5136556,0.345729815,4100,2500
23.5146624,0.345710345,4200,2500
23.5156692,0.345690874,4300,2500
23.516676,0.345671403,4400,2500
23.5176828,0.345651932,4500,2500
23.5186896,0.34563246,4600,2500
23.5196963,0.345612987,4700,2500
23.5207031,0.345593515,4800,2500
23.5217099,0.345574042,4900,2500
23.5227167,0.345554568,5000,2500
23.5237234,0.345535094,5100,2500
23.5247302,0.34551562,5200,2500
23.5257369,0.345496145,5300,2500
23.5267437,0.34547667,5400,2500
23.5277504,0.345457195,5500,2500
23.5287572,0.345437719,5600,2500
23.5297639,0.345418243,5700,2500
23.5307706,0.345398767,5800,2500
23.5317773,0.34537929,5900,2500
23.5327841,0.345359812,6000,2500
23.5337908,0.345340335,6100,2500
23.5347975,0.345320857,6200,2500
23.5358042,0.345301378,6300,2500
23.5368109,0.345281899,6400,2500
23.5378176,0.34526242,6500,2500
23.5388243,0.34524294,6600,2500
23.539831,0.34522346,6700,2500
23.5408377,0.34520398,6800,2500
23.5418443,0.345184499,6900,2500
23.542851,0.345165018,7000,2500
23.5438577,0.345145536,7100,2500
23.5448644,0.345126054,7200,2500
23.545871,0.345106572,7300,2500
23.5468777,0.345087089,7400,2500
23.5478843,0.345067606,7500,2500
23.548891,0.345048123,7600,2500
23.5498976,0.345028639,7700,2500
23.5509043,0.345009154,7800,2500
23.5519109,0.34498967,7900,2500
23.5529175,0.344970185,8000,2500
23.5539242,0.344950699,8100,2500
23.5549308,0.344931213,8200,2500
23.5559374,0.344911727,8300,2500
23.556944,0.34489224,8400,2500
23.5579506,0.344872753,8500,2500
23.5589572,0.344853266,8600,2500
23.5599638,0.344833778,8700,2500
23.5609704,0.34481429,8800,2500
23.561977,0.344794801,8900,2500
23.5629836,0.344775312,9000,2500
23.5639902,0.344755823,9100,2500
23.5649968,0.344736333,9200,2500
23.5660034,0.344716842,9300,2500
23.5670099,0.344697352,9400,2500
23.5680165,0.344677861,9500,2500
23.5690231,0.344658369,9600,2500
23.5700296,0.344638878,9700,2500
23.5710362,0.344619385,9800,2500
23.5720428,0.344599893,9900,2500
23.5730493,0.3445804,10000,2500
23.5740558,0.344560906,10100,2500
23.5750624,0.344541413,10200,2500
23.5760689,0.344521918,10300,2500
23.5770755,0.344502424,10400,2500
23.578082,0.344482929,10500,2500
23.5790885,0.344463434,10600,2500
23.580095,0.344443938,10700,2500
23.5811016,0.344424442,10800,2500
23.5821081,0.344404945,10900,2500
23.5831146,0.344385448,11000,2500
23.5841211,0.344365951,11100,2500
23.5851276,0.344346453,11200,2500
23.5861341,0.344326955,11300,2500
23.5871406,0.344307456,11400,2500
23.5881471,0.344287957,11500,2500
23.5891536,0.344268458,11600,2500
23.5901601,0.344248958,11700,2500
23.5911665,0.344229458,11800,2500
23.592173,0.344209957,11900,2500
23.5931694,0.344190651,11999,2500
23.4723469,0.345507953,0,2600
23.4733539,0.345488498,100,2600
23.4743609,0.345469043,200,2600
23.4753679,0.345449587,300,2600
23.4763749,0.345430131,400,2600
23.4773819,0.345410675,500,2600
23.4783889,0.345391218,600,2600
23.4793958,0.345371761,700,2600
23.4804028,0.345352304,800,2600
23.4814098,0.345332846,900,2600
23.4824168,0.345313388,1000,2600
23.4834237,0.345293929,1100,2600
23.4844307,0.34527447,1200,2600
23.4854376,0.345255011,1300,2600
23.4864446,0.345235551,1400,2600
23.4874515,0.345216091,1500,2600
23.4884584,0.345196631,1600,2600
23.4894653,0.34517717,1700,2600
23.4904723,0.345157709,1800,2600
23.4914792,0.345138247,1900,2600
23.4924861,0.345118785,2000,2600
23.493493,0.345099323,2100,2600
23.4944999,0.34507986,2200,2600
23.4955068,0.345060397,2300,2600
23.4965137,0.345040934,2400,2600
23.4975206,0.34502147,2500,2600
23.4985275,0.345002006,2600,2600
23.4995343,0.344982541,2700,2600
23.5005412,0.344963076,2800,2600
23.5015481,0.344943611,2900,2600
23.5025549,0.344924145,3000,2600
23.5035618,0.344904679,3100,2600
23.5045686,0.344885213,3200,2600
23.5055755,0.344865746,3300,2600
23.5065823,0.344846278,3400,2600
23.5075892,0.344826811,3500,2600
23.508596,0.344807343,3600,2600
23.5096028,0.344787875,3700,2600
23.5106096,0.344768406,3800,2600
23.5116165,0.344748937,3900,2600
23.5126233,0.344729467,4000,2600
23.5136301,0.344709997,4100,2600
23.5146369,0.344690527,4200,2600
23.5156437,0.344671056,4300,2600
23.5166505,0.344651585,4400,2600
23.5176573,0.344632114,4500,2600
23.5186641,0.344612642,4600,2600
23.5196708,0.34459317,4700,2600
23.5206776,0.344573697,4800,2600
23.5216844,0.344554224,4900,2600
23.5226911,0.344534751,5000,2600
23.5236979,0.344515277,5100,2600
23.5247047,0.344495803,5200,2600
23.5257114,0.344476328,5300,2600
23.5267182,0.344456854,5400,2600
23.5277249,0.344437378,5500,2600
23.5287316,0.344417903,5600,2600
23.5297384,0.344398427,5700,2600
23.5307451,0.34437895,5800,2600
23.5317518,0.344359473,5900,2600
23.5327585,0.344339996,6000,2600
23.5337653,0.344320519,6100,2600
23.534772,0.344301041,6200,2600
23.5357787,0.344281562,6300,2600
23.5367854,0.344262083,6400,2600
23.5377921,0.344242604,6500,2600
23.5387988,0.344223125,6600,2600
23.5398054,0.344203645,6700,2600
23.5408121,0.344184165,6800,2600
23.5418188,0.344164684,6900,2600
23.5428255,0.344145203,7000,2600
23.5438322,0.344125721,7100,2600
23.5448388,0.344106239,7200,2600
23.5458455,0.344086757,7300,2600
23.5468521,0.344067275,7400,2600
23.5478588,0.344047792,7500,2600
23.5488654,0.344028308,7600,2600
23.5498721,0.344008824,7700,2600
23.5508787,0.34398934,7800,2600
23.5518854,0.343969855,7900,2600
23.552892,0.343950371,8000,2600
23.5538986,0.343930885,8100,2600
23.5549052,0.343911399,8200,2600
23.5559119,0.343891913,8300,2600
23.5569185,0.343872427,8400,2600
23.5579251,0.34385294,8500,2600
23.5589317,0.343833452,8600,2600
23.5599383,0.343813965,8700,2600
23.5609449,0.343794476,8800,2600
23.5619515,0.343774988,8900,2600
23.5629581,0.343755499,9000,2600
23.5639647,0.34373601,9100,2600
23.5649712,0.34371652,9200,2600
23.5659778,0.34369703,9300,2600
23.5669844,0.343677539,9400,2600
23.567991,0.343658048,9500,2600
23.5689975,0.343638557,9600,2600
23.5700041,0.343619065,9700,2600
23.5710106,0.343599573,9800,2600
23.5720172,0.343580081,9900,2600
23.5730237,0.343560588,10000,2600
23.5740303,0.343541095,10100,2600
23.5750368,0.343521601,10200,2600
23.5760434,0.343502107,10300,2600
23.5770499,0.343482613,10400,2600
23.5780564,0.343463118,10500,2600
23.579063,0.343443622,10600,2600
23.5800695,0.343424127,10700,2600
23.581076,0.343404631,10800,2600
23.5820825,0.343385134,10900,2600
23.583089,0.343365637,11000,2600
23.5840955,0.34334614,11100,2600
23.585102,0.343326642,11200,2600
23.5861085,0.343307144,11300,2600
23.587115,0.343287646,11400,2600
23.5881215,0.343268147,11500,2600
23.589128,0.343248648,11600,2600
23.5901345,0.343229148,11700,2600
23.591141,0.343209648,11800,2600
23.5921474,0.343190148,11900,2600
23.5931438,0.343170842,11999,2600
23.4723214,0.344488125,0,2700
23.4733284,0.34446867,100,2700
23.4743354,0.344449215,200,2700
23.4753424,0.34442976,300,2700
23.4763494,0.344410304,400,2700
23.4773564,0.344390848,500,2700
23.4783634,0.344371391,600,2700
23.4793704,0.344351935,700,2700
23.4803773,0.344332477,800,2700
23.4813843,0.34431302,900,2700
23.4823913,0.344293562,1000,2700
23.4833982,0.344274103,1100,2700
23.4844052,0.344254645,1200,2700
23.4854121,0.344235185,1300,2700
23.4864191,0.344215726,1400,2700
23.487426,0.344196266,1500,2700
23.4884329,0.344176806,1600,2700
23.4894398,0.344157345,1700,2700
23.4904468,0.344137884,1800,2700
23.4914537,0.344118423,1900,2700
23.4924606,0.344098961,2000,2700
23.4934675,0.344079499,2100,2700
23.4944744,0.344060036,2200,2700
23.4954813,0.344040574,2300,2700
23.4964882,0.34402111,2400,2700
23.4974951,0.344001647,2500,2700
23.498502,0.343982183,2600,2700
23.4995088,0.343962718,2700,2700
23.5005157,0.343943254,2800,2700
23.5015226,0.343923788,2900,2700
23.5025294,0.343904323,3000,2700
23.5035363,0.343884857,3100,2700
23.5045431,0.343865391,3200,2700
23.50555,0.343845924,3300,2700
23.5065568,0.343826457,3400,2700
23.5075637,0.34380699,3500,2700
23.5085705,0.343787522,3600,2700
23.5095773,0.343768054,3700,2700
23.5105841,0.343748585,3800,2700
23.5115909,0.343729116,3900,2700
23.5125978,0.343709647,4000,2700
23.5136046,0.343690177,4100,2700
23.5146114,0.343670707,4200,2700
23.5156182,0.343651237,4300,2700
23.516625,0.343631766,4400,2700
23.5176317,0.343612294,4500,2700
23.5186385,0.343592823,4600,2700
23.5196453,0.343573351,4700,2700
23.5206521,0.343553878,4800,2700
23.5216588,0.343534406,4900,2700
23.5226656,0.343514933,5000,2700
23.5236724,0.343495459,5100,2700
23.5246791,0.343475985,5200,2700
23.5256859,0.343456511,5300,2700
23.5266926,0.343437036,5400,2700
23.5276994,0.343417561,5500,2700
23.5287061,0.343398086,5600,2700
23.5297128,0.34337861,5700,2700
23.5307196,0.343359133,5800,2700
23.5317263,0.343339657,5900,2700
23.532733,0.34332018,6000,2700
23.5337397,0.343300702,6100,2700
23.5347464,0.343281225,6200,2700
23.5357531,0.343261747,6300,2700
23.5367598,0.343242268,6400,2700
23.5377665,0.343222789,6500,2700
23.5387732,0.34320331,6600,2700
23.5397799,0.34318383,6700,2700
23.5407866,0.34316435,6800,2700
23.5417933,0.343144869,6900,2700
23.5427999,0.343125389,7000,2700
23.5438066,0.343105907,7100,2700
23.5448133,0.343086426,7200,2700
23.5458199,0.343066944,7300,2700
23.5468266,0.343047461,7400,2700
23.5478332,0.343027978,7500,2700
23.5488399,0.343008495,7600,2700
23.5498465,0.342989012,7700,2700
23.5508532,0.342969528,7800,2700
23.5518598,0.342950043,7900,2700
23.5528664,0.342930558,8000,2700
23.5538731,0.342911073,8100,2700
23.5548797,0.342891588,8200,2700
23.5558863,0.342872102,8300,2700
23.5568929,0.342852615,8400,2700
23.5578995,0.342833129,8500,2700
23.5589061,0.342813641,8600,2700
23.5599127,0.342794154,8700,2700
23.5609193,0.342774666,8800,2700
23.5619259,0.342755178,8900,2700
23.5629325,0.342735689,9000,2700
23.5639391,0.3427162,9100,2700
23.5649457,0.34269671,9200,2700
23.5659522,0.34267722,9300,2700
23.5669588,0.34265773,9400,2700
23.5679654,0.34263824,9500,2700
23.5689719,0.342618748,9600,2700
23.5699785,0.342599257,9700,2700
23.5709851,0.342579765,9800,2700
23.5719916,0.342560273,9900,2700
23.5729982,0.34254078,10000,2700
23.5740047,0.342521287,10100,2700
23.5750112,0.342501794,10200,2700
23.5760178,0.3424823,10300,2700
23.5770243,0.342462806,10400,2700
23.5780308,0.342443311,10500,2700
23.5790374,0.342423816,10600,2700
23.5800439,0.34240432,10700,2700
23.5810504,0.342384825,10800,2700
23.5820569,0.342365328,10900,2700
23.5830634,0.342345832,11000,2700
23.5840699,0.342326335,11100,2700
23.5850764,0.342306837,11200,2700
23.5860829,0.342287339,11300,2700
23.5870894,0.342267841,11400,2700
23.5880959,0.342248342,11500,2700
23.5891024,0.342228843,11600,2700
23.5901089,0.342209344,11700,2700
23.5911153,0.342189844,11800,2700
23.5921218,0.342170344,11900,2700
23.5931182,0.342151038,11999,2700
23.4722959,0.343468294,0,2800
23.4733029,0.343448839,100,2800
23.4743099,0.343429385,200,2800
23.4753169,0.343409929,300,2800
23.4763239,0.343390474,400,2800
23.4773309,0.343371018,500,2800
23.4783379,0.343351562,600,2800
23.4793449,0.343332105,700,2800
23.4803518,0.343312648,800,2800
23.4813588,0.34329319,900,2800
23.4823658,0.343273733,1000,2800
23.4833727,0.343254274,1100,2800
23.4843797,0.343234816,1200,2800
23.4853866,0.343215357,1300,2800
23.4863936,0.343195898,1400,2800
23.4874005,0.343176438,1500,2800
23.4884074,0.343156978,1600,2800
23.4894143,0.343137518,1700,2800
23.4904213,0.343118057,1800,2800
23.4914282,0.343098596,1900,2800
23.4924351,0.343079134,2000,2800
23.493442,0.343059672,2100,2800
23.4944489,0.34304021,2200,2800
23.4954558,0.343020747,2300,2800
23.4964627,0.343001284,2400,2800
23.4974696,0.342981821,2500,2800
23.4984764,0.342962357,2600,2800
23.4994833,0.342942893,2700,2800
23.5004902,0.342923428,2800,2800
23.501497,0.342903963,2900,2800
23.5025039,0.342884498,3000,2800
23.5035108,0.342865032,3100,2800
23.5045176,0.342845566,3200,2800
23.5055245,0.3428261,3300,2800
23.5065313,0.342806633,3400,2800
23.5075381,0.342787166,3500,2800
23.508545,0.342767698,3600,2800
23.5095518,0.34274823,3700,2800
23.5105586,0.342728762,3800,2800
23.5115654,0.342709293,3900,2800
23.5125722,0.342689824,4000,2800
23.513579,0.342670354,4100,2800
23.5145858,0.342650885,4200,2800
23.5155926,0.342631414,4300,2800
23.5165994,0.342611944,4400,2800
23.5176062,0.342592473,4500,2800
23.518613,0.342573001,4600,2800
23.5196198,0.34255353,4700,2800
23.5206265,0.342534057,4800,2800
23.5216333,0.342514585,4900,2800
23.5226401,0.342495112,5000,2800
23.5236468,0.342475639,5100,2800
23.5246536,0.342456165,5200,2800
23.5256603,0.342436691,5300,2800
23.5266671,0.342417216,5400,2800
23.5276738,0.342397741,5500,2800
23.5286806,0.342378266,5600,2800
23.5296873,0.342358791,5700,2800
23.530694,0.342339315,5800,2800
23.5317007,0.342319838,5900,2800
23.5327074,0.342300361,6000,2800
23.5337142,0.342280884,6100,2800
23.5347209,0.342261407,6200,2800
23.5357276,0.342241929,6300,2800
23.5367343,0.34222245,6400,2800
23.537741,0.342202972,6500,2800
23.5387477,0.342183493,6600,2800
23.5397543,0.342164013,6700,2800
23.540761,0.342144533,6800,2800
23.5417677,0.342125053,6900,2800
23.5427744,0.342105572,7000,2800
23.543781,0.342086091,7100,2800
23.5447877,0.34206661,7200,2800
23.5457944,0.342047128,7300,2800
23.546801,0.342027646,7400,2800
23.5478077,0.342008163,7500,2800
23.5488143,0.34198868,7600,2800
23.549821,0.341969197,7700,2800
23.5508276,0.341949713,7800,2800
23.5518342,0.341930229,7900,2800
23.5528409,0.341910744,8000,2800
23.5538475,0.341891259,8100,2800
23.5548541,0.341871774,8200,2800
23.5558607,0.341852288,8300,2800
23.5568673,0.341832802,8400,2800
23.5578739,0.341813316,8500,2800
23.5588805,0.341793829,8600,2800
23.5598871,0.341774341,8700,2800
23.5608937,0.341754854,8800,2800
23.5619003,0.341735366,8900,2800
23.5629069,0.341715877,9000,2800
23.5639135,0.341696388,9100,2800
23.5649201,0.341676899,9200,2800
23.5659267,0.341657409,9300,2800
23.5669332,0.341637919,9400,2800
23.5679398,0.341618429,9500,2800
23.5689464,0.341598938,9600,2800
23.5699529,0.341579447,9700,2800
23.5709595,0.341559955,9800,2800
23.571966,0.341540463,9900,2800
23.5729726,0.341520971,10000,2800
23.5739791,0.341501478,10100,2800
23.5749856,0.341481985,10200,2800
23.5759922,0.341462491,10300,2800
23.5769987,0.341442997,10400,2800
23.5780052,0.341423503,10500,2800
23.5790118,0.341404008,10600,2800
23.5800183,0.341384513,10700,2800
23.5810248,0.341365017,10800,2800
23.5820313,0.341345521,10900,2800
23.5830378,0.341326025,11000,2800
23.5840443,0.341306528,11100,2800
23.5850508,0.341287031,11200,2800
23.5860573,0.341267533,11300,2800
23.5870638,0.341248035,11400,2800
23.5880703,0.341228537,11500,2800
23.5890768,0.341209038,11600,2800
23.5900833,0.341189539,11700,2800
23.5910897,0.341170039,11800,2800
23.5920962,0.341150539,11900,2800
23.5930926,0.341131234,11999,2800
23.4722704,0.342448461,0,2900
23.4732774,0.342429007,100,2900
23.4742844,0.342409552,200,2900
23.4752914,0.342390097,300,2900
23.4762984,0.342370642,400,2900
23.4773054,0.342351186,500,2900
23.4783124,0.34233173,600,2900
23.4793194,0.342312274,700,2900
23.4803263,0.342292817,800,2900
23.4813333,0.34227336,900,2900
23.4823403,0.342253902,1000,2900
23.4833472,0.342234444,1100,2900
23.4843542,0.342214986,1200,2900
23.4853611,0.342195527,1300,2900
23.486368,0.342176068,1400,2900
23.487375,0.342156609,1500,2900
23.4883819,0.342137149,1600,2900
23.4893888,0.342117689,1700,2900
23.4903958,0.342098228,1800,2900
23.4914027,0.342078767,1900,2900
23.4924096,0.342059306,2000,2900
23.4934165,0.342039844,2100,2900
23.4944234,0.342020382,2200,2900
23.4954303,0.342000919,2300,2900
23.4964372,0.341981457,2400,2900
23.497444,0.341961993,2500,2900
23.4984509,0.34194253,2600,2900
23.4994578,0.341923066,2700,2900
23.5004647,0.341903602,2800,2900
23.5014715,0.341884137,2900,2900
23.5024784,0.341864672,3000,2900
23.5034852,0.341845206,3100,2900
23.5044921,0.34182574,3200,2900
23.5054989,0.341806274,3300,2900
23.5065058,0.341786808,3400,2900
23.5075126,0.341767341,3500,2900
23.5085194,0.341747873,3600,2900
23.5095263,0.341728405,3700,2900
23.5105331,0.341708937,3800,2900
23.5115399,0.341689469,3900,2900
23.5125467,0.34167,4000,2900
23.5135535,0.341650531,4100,2900
23.5145603,0.341631061,4200,2900
23.5155671,0.341611591,4300,2900
23.5165739,0.341592121,4400,2900
23.5175807,0.34157265,4500,2900
23.5185875,0.341553179,4600,2900
23.5195942,0.341533707,4700,2900
23.520601,0.341514235,4800,2900
23.5216078,0.341494763,4900,2900
23.5226145,0.34147529,5000,2900
23.5236213,0.341455817,5100,2900
23.524628,0.341436343,5200,2900
23.5256348,0.34141687,5300,2900
23.5266415,0.341397395,5400,2900
23.5276483,0.341377921,5500,2900
23.528655,0.341358446,5600,2900
23.5296617,0.34133897,5700,2900
23.5306685,0.341319495,5800,2900
23.5316752,0.341300018,5900,2900
23.5326819,0.341280542,6000,2900
23.5336886,0.341261065,6100,2900
23.5346953,0.341241588,6200,2900
23.535702,0.34122211,6300,2900
23.5367087,0.341202632,6400,2900
23.5377154,0.341183153,6500,2900
23.5387221,0.341163674,6600,2900
23.5397288,0.341144195,6700,2900
23.5407355,0.341124715,6800,2900
23.5417421,0.341105235,6900,2900
23.5427488,0.341085755,7000,2900
23.5437555,0.341066274,7100,2900
23.5447621,0.341046793,7200,2900
23.5457688,0.341027311,7300,2900
23.5467755,0.341007829,7400,2900
23.5477821,0.340988347,7500,2900
23.5487887,0.340968864,7600,2900
23.5497954,0.340949381,7700,2900
23.550802,0.340929898,7800,2900
23.5518087,0.340910414,7900,2900
23.5528153,0.340890929,8000,2900
23.5538219,0.340871445,8100,2900
23.5548285,0.340851959,8200,2900
23.5558351,0.340832474,8300,2900
23.5568418,0.340812988,8400,2900
23.5578484,0.340793502,8500,2900
23.558855,0.340774015,8600,2900
23.5598616,0.340754528,8700,2900
23.5608682,0.340735041,8800,2900
23.5618747,0.340715553,8900,2900
23.5628813,0.340696065,9000,2900
23.5638879,0.340676576,9100,2900
23.5648945,0.340657087,9200,2900
23.5659011,0.340637597,9300,2900
23.5669076,0.340618108,9400,2900
23.5679142,0.340598617,9500,2900
23.5689208,0.340579127,9600,2900
23.5699273,0.340559636,9700,2900
23.5709339,0.340540144,9800,2900
23.5719404,0.340520653,9900,2900
23.572947,0.34050116,10000,2900
23.5739535,0.340481668,10100,2900
23.57496,0.340462175,10200,2900
23.5759666,0.340442681,10300,2900
23.5769731,0.340423188,10400,2900
23.5779796,0.340403693,10500,2900
23.5789862,0.340384199,10600,2900
23.5799927,0.340364704,10700,2900
23.5809992,0.340345209,10800,2900
23.5820057,0.340325713,10900,2900
23.5830122,0.340306217,11000,2900
23.5840187,0.34028672,11100,2900
23.5850252,0.340267223,11200,2900
23.5860317,0.340247726,11300,2900
23.5870382,0.340228228,11400,2900
23.5880447,0.34020873,11500,2900
23.5890512,0.340189231,11600,2900
23.5900576,0.340169732,11700,2900
23.5910641,0.340150233,11800,2900
23.5920706,0.340130733,11900,2900
23.593067,0.340111428,11999,2900
23.4722474,0.341428844,0,3000
23.4732544,0.34140939,100,3000
23.4742614,0.341389935,200,3000
23.4752684,0.34137048,300,3000
23.4762754,0.341351025,400,3000
23.4772824,0.341331569,500,3000
23.4782894,0.341312113,600,3000
23.4792964,0.341292656,700,3000
23.4803033,0.3412732,800,3000
23.4813103,0.341253742,900,3000
23.4823172,0.341234285,1000,3000
23.4833242,0.341214827,1100,3000
23.4843311,0.341195368,1200,3000
23.4853381,0.341175909,1300,3000
23.486345,0.34115645,1400,3000
23.487352,0.341136991,1500,3000
23.4883589,0.341117531,1600,3000
23.4893658,0.341098071,1700,3000
23.4903727,0.34107861,1800,3000
23.4913796,0.341059149,1900,3000
23.4923866,0.341039688,2000,3000
23.4933935,0.341020226,2100,3000
23.4944004,0.341000764,2200,3000
23.4954072,0.340981301,2300,3000
23.4964141,0.340961838,2400,3000
23.497421,0.340942375,2500,3000
